x y z radius
6.693551 2.522208 8.488199 0.068595 
6.742055 2.570712 8.488199 0.068595 
6.936071 1.940160 8.488199 0.048504 
6.984575 1.940160 8.488199 0.048504 
6.984575 3.201264 8.488199 0.048504 
7.033079 1.940160 8.488199 0.068595 
7.081583 1.940160 8.488199 0.068595 
7.227095 5.626463 8.488199 0.048504 
7.372607 5.674967 8.488199 0.048504 
7.421111 2.619216 8.488199 0.048504 
7.421111 5.674967 8.488199 0.048504 
7.566623 1.843152 8.488199 0.084011 
7.615127 4.753392 8.488199 0.068595 
7.809143 4.316856 8.488199 0.048504 
8.294183 2.085672 8.488199 0.048504 
8.294183 6.402527 8.488199 0.048504 
8.585207 4.171344 8.488199 0.118810 
8.585207 6.354023 8.488199 0.068595 
8.633711 6.305519 8.488199 0.068595 
8.682215 5.335439 8.488199 0.048504 
8.779223 5.529455 8.488199 0.048504 
8.924735 3.298272 8.488199 0.068595 
9.070247 5.480951 8.488199 0.048504 
9.118751 5.529455 8.488199 0.048504 
9.894815 7.760639 8.488199 0.108458 
10.040327 2.231184 8.488199 0.048504 
10.137335 8.197175 8.488199 0.048504 
10.282847 5.335439 8.488199 0.048504 
11.107415 3.783312 8.488199 0.048504 
1.406616 5.480951 8.536703 0.048504 
1.600632 7.372607 8.536703 0.048504 
1.697640 5.965991 8.536703 0.068595 
2.376696 3.298272 8.536703 0.048504 
2.570712 2.716224 8.536703 0.048504 
2.570712 7.275599 8.536703 0.068595 
2.667720 2.813232 8.536703 0.048504 
2.813232 2.570712 8.536703 0.048504 
3.104256 4.947407 8.536703 0.048504 
3.152760 4.850399 8.536703 0.048504 
3.152760 4.898903 8.536703 0.048504 
3.201264 4.122840 8.536703 0.048504 
3.249768 4.704888 8.536703 0.068595 
3.686304 3.928824 8.536703 0.118810 
3.928824 3.055752 8.536703 0.068595 
3.928824 5.335439 8.536703 0.068595 
3.977328 4.898903 8.536703 0.068595 
4.316856 2.570712 8.536703 0.048504 
5.286935 10.622375 8.536703 0.048504 
5.674967 1.067088 8.536703 0.048504 
6.014495 4.219848 8.536703 0.097008 
6.014495 10.476863 8.536703 0.048504 
6.062999 10.476863 8.536703 0.048504 
6.111503 3.055752 8.536703 0.048504 
6.111503 3.104256 8.536703 0.048504 
6.160007 3.831816 8.536703 0.084011 
6.257015 6.208511 8.536703 0.048504 
6.354023 1.018584 8.536703 0.048504 
6.402527 4.413864 8.536703 0.068595 
6.451031 5.820479 8.536703 0.118810 
6.499535 6.208511 8.536703 0.048504 
6.548039 3.492288 8.536703 0.068595 
6.596543 2.570712 8.536703 0.097008 
6.887567 3.395280 8.536703 0.048504 
6.984575 3.201264 8.536703 0.048504 
7.081583 1.940160 8.536703 0.068595 
7.178591 3.104256 8.536703 0.048504 
7.178591 10.476863 8.536703 0.048504 
7.227095 5.626463 8.536703 0.048504 
7.469615 2.619216 8.536703 0.048504 
7.566623 1.843152 8.536703 0.068595 
7.663631 4.753392 8.536703 0.048504 
7.857647 4.316856 8.536703 0.048504 
7.906151 5.820479 8.536703 0.048504 
8.294183 6.402527 8.536703 0.048504 
8.342687 2.085672 8.536703 0.048504 
8.633711 4.219848 8.536703 0.137190 
8.633711 6.257015 8.536703 0.068595 
8.682215 6.208511 8.536703 0.068595 
8.827727 5.529455 8.536703 0.048504 
8.827727 6.257015 8.536703 0.048504 
8.876231 3.055752 8.536703 0.048504 
8.876231 3.104256 8.536703 0.048504 
8.876231 3.152760 8.536703 0.048504 
8.924735 3.201264 8.536703 0.048504 
8.973239 3.249768 8.536703 0.048504 
8.973239 5.529455 8.536703 0.068595 
9.021743 5.529455 8.536703 0.048504 
9.846311 7.809143 8.536703 0.118810 
9.943319 2.182680 8.536703 0.048504 
9.991823 2.231184 8.536703 0.048504 
10.040327 7.469615 8.536703 0.048504 
10.088831 8.245679 8.536703 0.048504 
10.282847 5.383943 8.536703 0.048504 
11.107415 3.783312 8.536703 0.048504 
1.406616 5.480951 8.585207 0.048504 
1.600632 5.917487 8.585207 0.068595 
1.649136 5.917487 8.585207 0.048504 
1.697640 5.965991 8.585207 0.084011 
2.376696 3.249768 8.585207 0.048504 
2.570712 7.324103 8.585207 0.068595 
2.667720 2.813232 8.585207 0.048504 
2.764728 8.973239 8.585207 0.048504 
2.813232 2.570712 8.585207 0.048504 
3.007248 5.092919 8.585207 0.048504 
3.007248 5.141423 8.585207 0.048504 
3.007248 5.189927 8.585207 0.048504 
3.055752 5.044415 8.585207 0.048504 
3.104256 4.995911 8.585207 0.048504 
3.201264 4.656384 8.585207 0.048504 
3.249768 4.171344 8.585207 0.048504 
3.298272 4.656384 8.585207 0.048504 
3.589296 3.104256 8.585207 0.048504 
3.734808 3.977328 8.585207 0.108458 
3.783312 6.742055 8.585207 0.048504 
3.783312 6.790559 8.585207 0.048504 
3.928824 3.055752 8.585207 0.068595 
3.977328 4.850399 8.585207 0.068595 
3.977328 5.335439 8.585207 0.108458 
4.316856 2.619216 8.585207 0.048504 
5.335439 10.622375 8.585207 0.048504 
5.626463 9.700799 8.585207 0.048504 
5.674967 1.067088 8.585207 0.048504 
6.014495 4.268352 8.585207 0.097008 
6.062999 3.152760 8.585207 0.048504 
6.111503 10.525367 8.585207 0.048504 
6.160007 10.525367 8.585207 0.048504 
6.208511 3.783312 8.585207 0.084011 
6.208511 6.160007 8.585207 0.048504 
6.305519 10.040327 8.585207 0.048504 
6.402527 4.413864 8.585207 0.048504 
6.451031 5.771975 8.585207 0.097008 
6.548039 6.208511 8.585207 0.048504 
6.596543 2.570712 8.585207 0.068595 
6.596543 3.492288 8.585207 0.048504 
6.790559 3.249768 8.585207 0.048504 
6.839063 3.201264 8.585207 0.048504 
6.839063 3.395280 8.585207 0.048504 
6.887567 3.201264 8.585207 0.048504 
6.936071 3.201264 8.585207 0.048504 
7.081583 1.940160 8.585207 0.048504 
7.178591 3.540792 8.585207 0.048504 
7.178591 5.626463 8.585207 0.048504 
7.178591 10.428359 8.585207 0.048504 
7.227095 3.104256 8.585207 0.048504 
7.518119 2.619216 8.585207 0.048504 
7.615127 1.794648 8.585207 0.048504 
7.663631 4.753392 8.585207 0.048504 
7.857647 4.268352 8.585207 0.048504 
7.954655 5.771975 8.585207 0.048504 
8.003159 5.771975 8.585207 0.048504 
8.294183 6.402527 8.585207 0.048504 
8.391191 2.085672 8.585207 0.048504 
8.585207 4.219848 8.585207 0.108458 
8.730719 6.208511 8.585207 0.084011 
8.779223 5.480951 8.585207 0.048504 
8.779223 6.257015 8.585207 0.048504 
8.876231 5.480951 8.585207 0.048504 
8.876231 6.257015 8.585207 0.048504 
8.924735 5.529455 8.585207 0.048504 
9.846311 7.809143 8.585207 0.108458 
9.894815 2.182680 8.585207 0.068595 
10.088831 8.294183 8.585207 0.068595 
10.282847 5.383943 8.585207 0.048504 
11.107415 3.783312 8.585207 0.048504 
1.406616 5.480951 8.633711 0.048504 
1.552128 5.868983 8.633711 0.048504 
1.746144 6.014495 8.633711 0.084011 
1.794648 6.062999 8.633711 0.068595 
2.376696 3.249768 8.633711 0.048504 
2.619216 7.372607 8.633711 0.068595 
2.667720 2.813232 8.633711 0.048504 
2.764728 9.070247 8.633711 0.048504 
2.813232 2.619216 8.633711 0.048504 
2.958744 5.238431 8.633711 0.048504 
2.958744 5.286935 8.633711 0.048504 
2.958744 5.335439 8.633711 0.048504 
3.152760 4.656384 8.633711 0.048504 
3.346776 4.704888 8.633711 0.068595 
3.734808 6.596543 8.633711 0.048504 
3.734808 6.645047 8.633711 0.048504 
3.734808 6.693551 8.633711 0.048504 
3.783312 3.977328 8.633711 0.108458 
3.783312 6.839063 8.633711 0.048504 
3.783312 6.887567 8.633711 0.048504 
3.831816 6.936071 8.633711 0.048504 
3.831816 6.984575 8.633711 0.048504 
3.880320 7.033079 8.633711 0.048504 
3.977328 3.055752 8.633711 0.048504 
4.025832 4.850399 8.633711 0.068595 
4.025832 5.286935 8.633711 0.118810 
4.316856 2.619216 8.633711 0.048504 
5.335439 10.670879 8.633711 0.048504 
5.432447 8.779223 8.633711 0.048504 
5.626463 1.067088 8.633711 0.048504 
5.674967 9.700799 8.633711 0.048504 
6.062999 4.268352 8.633711 0.097008 
6.111503 3.152760 8.633711 0.048504 
6.160007 3.055752 8.633711 0.048504 
6.208511 3.007248 8.633711 0.048504 
6.208511 6.160007 8.633711 0.048504 
6.208511 10.525367 8.633711 0.048504 
6.257015 2.958744 8.633711 0.048504 
6.257015 3.734808 8.633711 0.084011 
6.305519 10.040327 8.633711 0.048504 
6.354023 4.413864 8.633711 0.048504 
6.451031 4.316856 8.633711 0.048504 
6.451031 5.771975 8.633711 0.097008 
6.645047 2.570712 8.633711 0.068595 
6.645047 3.443784 8.633711 0.048504 
6.742055 3.298272 8.633711 0.084011 
6.790559 3.395280 8.633711 0.068595 
7.033079 1.988664 8.633711 0.048504 
7.130087 10.476863 8.633711 0.048504 
7.663631 1.794648 8.633711 0.048504 
7.663631 4.753392 8.633711 0.068595 
7.906151 4.268352 8.633711 0.048504 
7.954655 6.548039 8.633711 0.048504 
8.391191 1.115592 8.633711 0.048504 
8.439695 2.085672 8.633711 0.048504 
8.536703 4.171344 8.633711 0.048504 
8.633711 4.268352 8.633711 0.137190 
8.730719 5.480951 8.633711 0.048504 
8.827727 6.208511 8.633711 0.048504 
8.876231 3.783312 8.633711 0.048504 
8.924735 3.831816 8.633711 0.048504 
9.070247 6.111503 8.633711 0.048504 
9.846311 2.134176 8.633711 0.048504 
9.846311 7.809143 8.633711 0.108458 
10.088831 8.294183 8.633711 0.068595 
10.282847 5.432447 8.633711 0.048504 
10.331351 5.335439 8.633711 0.048504 
11.107415 3.734808 8.633711 0.048504 
1.358112 5.480951 8.682215 0.048504 
1.503624 5.868983 8.682215 0.048504 
1.697640 7.566623 8.682215 0.048504 
1.746144 7.566623 8.682215 0.048504 
1.843152 6.111503 8.682215 0.084011 
2.376696 3.201264 8.682215 0.048504 
2.667720 7.421111 8.682215 0.068595 
2.716224 5.335439 8.682215 0.048504 
2.716224 7.421111 8.682215 0.048504 
2.764728 5.335439 8.682215 0.048504 
2.764728 7.469615 8.682215 0.048504 
2.813232 2.570712 8.682215 0.048504 
2.958744 5.480951 8.682215 0.048504 
3.007248 5.383943 8.682215 0.048504 
3.007248 5.432447 8.682215 0.048504 
3.249768 6.354023 8.682215 0.048504 
3.346776 6.499535 8.682215 0.048504 
3.395280 4.704888 8.682215 0.048504 
3.540792 7.906151 8.682215 0.048504 
3.589296 7.906151 8.682215 0.048504 
3.637800 7.906151 8.682215 0.048504 
3.686304 6.548039 8.682215 0.048504 
3.831816 4.025832 8.682215 0.097008 
4.025832 3.104256 8.682215 0.048504 
4.025832 4.801895 8.682215 0.068595 
4.025832 5.238431 8.682215 0.108458 
4.365360 2.619216 8.682215 0.048504 
5.577959 1.115592 8.682215 0.068595 
5.723471 9.700799 8.682215 0.048504 
5.917487 9.264263 8.682215 0.048504 
5.965991 9.215759 8.682215 0.048504 
6.062999 4.316856 8.682215 0.084011 
6.111503 3.201264 8.682215 0.048504 
6.160007 3.104256 8.682215 0.048504 
6.257015 3.637800 8.682215 0.068595 
6.257015 10.573871 8.682215 0.048504 
6.305519 3.686304 8.682215 0.068595 
6.305519 10.185839 8.682215 0.068595 
6.305519 10.622375 8.682215 0.048504 
6.354023 3.686304 8.682215 0.048504 
6.354023 4.462368 8.682215 0.068595 
6.354023 9.991823 8.682215 0.048504 
6.451031 5.771975 8.682215 0.097008 
6.499535 4.316856 8.682215 0.048504 
6.693551 2.570712 8.682215 0.068595 
6.693551 3.395280 8.682215 0.097008 
6.742055 3.346776 8.682215 0.097008 
6.839063 3.540792 8.682215 0.048504 
6.887567 3.540792 8.682215 0.048504 
6.936071 3.589296 8.682215 0.048504 
7.033079 1.988664 8.682215 0.048504 
7.130087 10.476863 8.682215 0.048504 
7.421111 2.085672 8.682215 0.048504 
7.663631 1.794648 8.682215 0.048504 
7.663631 4.753392 8.682215 0.084011 
7.906151 4.268352 8.682215 0.048504 
7.954655 6.548039 8.682215 0.048504 
8.100167 1.891656 8.682215 0.048504 
8.391191 1.067088 8.682215 0.048504 
8.439695 2.085672 8.682215 0.048504 
8.488199 4.122840 8.682215 0.048504 
8.633711 4.316856 8.682215 0.137190 
8.682215 5.432447 8.682215 0.048504 
8.682215 5.965991 8.682215 0.048504 
8.779223 6.208511 8.682215 0.084011 
9.070247 6.111503 8.682215 0.048504 
9.797807 2.085672 8.682215 0.048504 
9.797807 7.857647 8.682215 0.137190 
9.991823 9.603791 8.682215 0.048504 
10.040327 9.603791 8.682215 0.048504 
10.088831 8.342687 8.682215 0.068595 
10.282847 5.383943 8.682215 0.048504 
10.282847 7.178591 8.682215 0.048504 
11.058911 3.686304 8.682215 0.068595 
1.358112 5.480951 8.730719 0.048504 
1.503624 5.820479 8.730719 0.068595 
1.794648 7.615127 8.730719 0.048504 
1.843152 6.111503 8.730719 0.068595 
2.619216 7.372607 8.730719 0.068595 
2.716224 9.118751 8.730719 0.048504 
2.813232 2.619216 8.730719 0.048504 
2.813232 7.518119 8.730719 0.048504 
2.958744 5.723471 8.730719 0.048504 
3.007248 5.529455 8.730719 0.048504 
3.007248 5.577959 8.730719 0.048504 
3.007248 5.626463 8.730719 0.048504 
3.007248 5.674967 8.730719 0.048504 
3.104256 7.712135 8.730719 0.048504 
3.298272 6.305519 8.730719 0.048504 
3.298272 7.809143 8.730719 0.048504 
3.346776 7.809143 8.730719 0.048504 
3.395280 7.857647 8.730719 0.048504 
3.443784 4.656384 8.730719 0.068595 
3.637800 6.451031 8.730719 0.048504 
3.637800 6.499535 8.730719 0.048504 
3.831816 4.025832 8.730719 0.108458 
3.977328 5.189927 8.730719 0.108458 
3.977328 9.894815 8.730719 0.048504 
4.025832 3.104256 8.730719 0.068595 
4.025832 4.753392 8.730719 0.068595 
4.365360 2.667720 8.730719 0.048504 
5.286935 10.670879 8.730719 0.048504 
5.577959 1.115592 8.730719 0.068595 
5.771975 9.700799 8.730719 0.048504 
5.917487 9.361271 8.730719 0.048504 
6.062999 4.316856 8.730719 0.084011 
6.111503 3.298272 8.730719 0.068595 
6.160007 3.249768 8.730719 0.048504 
6.208511 3.589296 8.730719 0.084011 
6.305519 4.462368 8.730719 0.068595 
6.305519 10.040327 8.730719 0.048504 
6.354023 10.088831 8.730719 0.048504 
6.354023 10.137335 8.730719 0.048504 
6.354023 10.670879 8.730719 0.048504 
6.402527 3.686304 8.730719 0.084011 
6.402527 10.040327 8.730719 0.048504 
6.451031 3.686304 8.730719 0.068595 
6.451031 5.771975 8.730719 0.097008 
6.499535 3.637800 8.730719 0.097008 
6.548039 3.589296 8.730719 0.068595 
6.596543 3.540792 8.730719 0.068595 
6.645047 3.492288 8.730719 0.068595 
6.693551 3.443784 8.730719 0.108458 
6.742055 2.570712 8.730719 0.048504 
6.790559 2.570712 8.730719 0.068595 
6.790559 3.492288 8.730719 0.068595 
6.839063 2.522208 8.730719 0.048504 
6.887567 4.704888 8.730719 0.048504 
6.984575 3.589296 8.730719 0.048504 
7.033079 1.988664 8.730719 0.048504 
7.421111 2.085672 8.730719 0.048504 
7.663631 4.753392 8.730719 0.068595 
7.712135 1.794648 8.730719 0.048504 
7.906151 4.316856 8.730719 0.048504 
7.954655 4.219848 8.730719 0.048504 
8.003159 4.219848 8.730719 0.048504 
8.003159 6.548039 8.730719 0.048504 
8.051663 4.219848 8.730719 0.048504 
8.342687 1.067088 8.730719 0.048504 
8.439695 4.122840 8.730719 0.048504 
8.488199 2.085672 8.730719 0.048504 
8.633711 4.365360 8.730719 0.108458 
8.682215 5.432447 8.730719 0.048504 
8.779223 6.208511 8.730719 0.068595 
8.876231 6.257015 8.730719 0.048504 
9.021743 6.062999 8.730719 0.048504 
9.749303 2.085672 8.730719 0.068595 
9.797807 7.857647 8.730719 0.137190 
9.943319 9.603791 8.730719 0.048504 
10.088831 8.294183 8.730719 0.068595 
10.282847 5.432447 8.730719 0.048504 
10.282847 7.130087 8.730719 0.048504 
10.331351 7.081583 8.730719 0.048504 
10.379855 7.033079 8.730719 0.048504 
11.058911 3.686304 8.730719 0.068595 
1.406616 5.529455 8.779223 0.048504 
1.455120 5.771975 8.779223 0.068595 
1.843152 6.062999 8.779223 0.048504 
1.891656 6.160007 8.779223 0.048504 
2.425200 3.249768 8.779223 0.048504 
2.667720 7.372607 8.779223 0.068595 
2.813232 2.619216 8.779223 0.048504 
2.861736 7.518119 8.779223 0.048504 
2.910240 7.566623 8.779223 0.048504 
2.958744 5.771975 8.779223 0.048504 
2.958744 7.615127 8.779223 0.048504 
3.007248 5.820479 8.779223 0.048504 
3.007248 5.868983 8.779223 0.048504 
3.007248 5.917487 8.779223 0.048504 
3.007248 7.615127 8.779223 0.048504 
3.055752 7.663631 8.779223 0.048504 
3.152760 7.712135 8.779223 0.048504 
3.201264 4.025832 8.779223 0.048504 
3.201264 7.712135 8.779223 0.048504 
3.249768 7.760639 8.779223 0.048504 
3.346776 6.354023 8.779223 0.048504 
3.395280 6.305519 8.779223 0.048504 
3.443784 6.257015 8.779223 0.048504 
3.443784 7.906151 8.779223 0.048504 
3.492288 4.656384 8.779223 0.068595 
3.492288 7.954655 8.779223 0.048504 
3.492288 8.003159 8.779223 0.048504 
3.540792 4.704888 8.779223 0.068595 
3.589296 4.753392 8.779223 0.097008 
3.637800 4.801895 8.779223 0.108458 
3.637800 6.354023 8.779223 0.048504 
3.637800 6.402527 8.779223 0.048504 
3.686304 4.850399 8.779223 0.097008 
3.831816 3.928824 8.779223 0.048504 
3.831816 4.025832 8.779223 0.108458 
3.880320 4.074336 8.779223 0.108458 
3.928824 4.753392 8.779223 0.048504 
3.928824 5.189927 8.779223 0.108458 
3.977328 4.704888 8.779223 0.068595 
3.977328 7.275599 8.779223 0.048504 
3.977328 7.324103 8.779223 0.048504 
3.977328 7.372607 8.779223 0.048504 
4.074336 3.152760 8.779223 0.048504 
5.529455 1.115592 8.779223 0.048504 
5.723471 9.021743 8.779223 0.048504 
5.771975 9.070247 8.779223 0.048504 
6.111503 4.365360 8.779223 0.068595 
6.160007 3.346776 8.779223 0.048504 
6.208511 2.716224 8.779223 0.048504 
6.208511 3.540792 8.779223 0.068595 
6.257015 2.716224 8.779223 0.048504 
6.305519 2.716224 8.779223 0.048504 
6.305519 4.462368 8.779223 0.048504 
6.354023 2.716224 8.779223 0.068595 
6.354023 10.040327 8.779223 0.048504 
6.354023 10.670879 8.779223 0.048504 
6.402527 2.667720 8.779223 0.048504 
6.451031 5.771975 8.779223 0.097008 
6.499535 3.686304 8.779223 0.097008 
6.499535 9.361271 8.779223 0.048504 
6.742055 3.443784 8.779223 0.084011 
6.887567 2.570712 8.779223 0.068595 
6.887567 4.704888 8.779223 0.048504 
7.033079 2.037168 8.779223 0.048504 
7.324103 2.570712 8.779223 0.048504 
7.469615 2.085672 8.779223 0.048504 
7.712135 1.843152 8.779223 0.068595 
7.712135 4.753392 8.779223 0.068595 
8.003159 6.548039 8.779223 0.048504 
8.051663 6.499535 8.779223 0.048504 
8.488199 2.085672 8.779223 0.048504 
8.633711 4.365360 8.779223 0.097008 
8.633711 5.383943 8.779223 0.048504 
8.827727 6.208511 8.779223 0.048504 
8.924735 6.257015 8.779223 0.048504 
8.973239 6.062999 8.779223 0.048504 
8.973239 6.257015 8.779223 0.048504 
9.700799 2.037168 8.779223 0.068595 
9.749303 7.857647 8.779223 0.108458 
10.088831 8.051663 8.779223 0.084011 
10.088831 8.100167 8.779223 0.097008 
10.088831 8.148671 8.779223 0.097008 
10.088831 8.197175 8.779223 0.097008 
10.088831 8.245679 8.779223 0.097008 
10.088831 8.294183 8.779223 0.097008 
10.282847 5.432447 8.779223 0.048504 
10.379855 5.335439 8.779223 0.048504 
10.428359 6.936071 8.779223 0.048504 
10.428359 6.984575 8.779223 0.048504 
11.058911 3.637800 8.779223 0.048504 
1.406616 5.723471 8.827727 0.048504 
1.455120 5.577959 8.827727 0.048504 
1.843152 6.062999 8.827727 0.048504 
1.940160 6.160007 8.827727 0.048504 
2.425200 3.249768 8.827727 0.048504 
2.667720 7.324103 8.827727 0.048504 
2.813232 2.619216 8.827727 0.048504 
2.861736 7.469615 8.827727 0.048504 
3.104256 4.122840 8.827727 0.048504 
3.152760 4.122840 8.827727 0.048504 
3.201264 4.122840 8.827727 0.048504 
3.249768 4.074336 8.827727 0.048504 
3.249768 6.111503 8.827727 0.048504 
3.298272 6.160007 8.827727 0.048504 
3.346776 6.160007 8.827727 0.048504 
3.395280 6.160007 8.827727 0.048504 
3.443784 6.208511 8.827727 0.068595 
3.492288 6.208511 8.827727 0.048504 
3.589296 4.704888 8.827727 0.068595 
3.637800 6.305519 8.827727 0.068595 
3.734808 4.898903 8.827727 0.084011 
3.831816 3.831816 8.827727 0.068595 
3.831816 3.880320 8.827727 0.048504 
3.831816 3.977328 8.827727 0.048504 
3.880320 3.686304 8.827727 0.048504 
3.880320 4.801895 8.827727 0.048504 
3.928824 3.637800 8.827727 0.048504 
3.928824 4.122840 8.827727 0.108458 
3.977328 5.141423 8.827727 0.118810 
4.025832 4.656384 8.827727 0.068595 
4.122840 3.152760 8.827727 0.048504 
4.171344 3.249768 8.827727 0.048504 
4.219848 3.249768 8.827727 0.048504 
4.510872 9.555287 8.827727 0.048504 
4.704888 9.749303 8.827727 0.048504 
4.753392 9.749303 8.827727 0.048504 
4.801895 9.797807 8.827727 0.048504 
4.801895 9.846311 8.827727 0.048504 
4.850399 9.894815 8.827727 0.048504 
5.383943 10.719383 8.827727 0.048504 
5.383943 10.767887 8.827727 0.048504 
5.480951 10.864895 8.827727 0.048504 
5.529455 1.115592 8.827727 0.048504 
5.674967 9.700799 8.827727 0.048504 
5.723471 9.700799 8.827727 0.048504 
5.771975 9.700799 8.827727 0.048504 
5.820479 9.118751 8.827727 0.048504 
5.820479 9.749303 8.827727 0.048504 
5.868983 9.749303 8.827727 0.048504 
6.111503 4.365360 8.827727 0.097008 
6.160007 3.395280 8.827727 0.068595 
6.160007 3.492288 8.827727 0.068595 
6.257015 4.510872 8.827727 0.068595 
6.402527 2.764728 8.827727 0.068595 
6.402527 10.040327 8.827727 0.048504 
6.402527 10.670879 8.827727 0.048504 
6.451031 2.522208 8.827727 0.048504 
6.451031 2.570712 8.827727 0.068595 
6.451031 2.619216 8.827727 0.048504 
6.451031 5.771975 8.827727 0.097008 
6.499535 2.473704 8.827727 0.048504 
6.499535 3.686304 8.827727 0.084011 
6.499535 9.361271 8.827727 0.048504 
6.790559 3.395280 8.827727 0.068595 
6.887567 4.704888 8.827727 0.048504 
6.936071 2.570712 8.827727 0.048504 
6.984575 2.570712 8.827727 0.068595 
7.033079 2.085672 8.827727 0.048504 
7.275599 2.619216 8.827727 0.048504 
